timestamp,user_id,stage,duration_sec,extra
2026-06-04 09:16:42,server,tts,2.828403,
2026-06-04 09:16:49,server,tts,7.300756,
2026-06-04 09:16:54,server,tts,4.759308,
2026-06-04 09:16:58,server,tts,3.668705,
2026-06-04 09:17:03,server,tts,5.606069,
2026-06-04 09:17:03,lynch,llm_tts_stream,319.970883,
2026-06-04 09:17:06,server,tts,3.078474,
2026-06-04 09:17:06,lynch,round_trip,323.244505,
2026-06-04 09:23:32,server,stt,0.786968,
2026-06-04 09:23:33,gateway,vllm_stream,1.025827,
2026-06-04 09:23:34,server,tts,1.744219,
2026-06-04 09:23:34,lynch,llm_tts_stream,2.592222,
2026-06-04 09:23:34,lynch,round_trip,3.379605,
2026-06-04 09:23:34,server,stt,0.110973,
2026-06-04 09:23:43,server,tts,7.286662,
2026-06-08 12:35:17,server,stt,0.716356,
2026-06-08 12:36:16,gateway,vllm_stream,59.016644,
2026-06-08 12:36:16,lynch,llm_tts_stream,59.043572,
2026-06-08 12:36:16,lynch,round_trip,59.776497,
2026-06-08 12:36:50,server,stt,0.120946,
2026-06-08 12:36:56,gateway,vllm_stream,5.162854,
2026-06-08 12:36:56,lynch,llm_tts_stream,5.190497,
2026-06-08 12:36:56,lynch,round_trip,5.312109,
2026-06-08 12:36:56,server,stt,0.130479,
2026-06-08 12:37:01,gateway,vllm_stream,5.587428,
2026-06-08 12:37:01,lynch,llm_tts_stream,5.603256,
2026-06-08 12:37:01,lynch,round_trip,5.734387,
2026-06-08 12:37:01,server,stt,0.158947,
2026-06-08 12:37:11,gateway,vllm_stream,9.802379,
2026-06-08 12:37:11,lynch,llm_tts_stream,9.828406,
2026-06-08 12:37:11,lynch,round_trip,9.988126,
2026-06-08 12:37:11,server,stt,0.162348,
2026-06-08 12:37:21,gateway,vllm_stream,9.914528,
2026-06-08 12:37:21,lynch,llm_tts_stream,9.940315,
2026-06-08 12:37:21,lynch,round_trip,10.103379,
2026-06-09 07:28:54,server,stt,0.909627,
2026-06-09 07:29:05,gateway,vllm_stream,10.299537,
2026-06-09 07:29:05,lynch,llm_tts_stream,10.326495,
2026-06-09 07:29:05,lynch,round_trip,11.236974,
2026-06-09 07:30:56,server,stt,1.378005,
2026-06-09 07:31:02,gateway,vllm_stream,6.051219,
2026-06-09 07:31:02,lynch,llm_tts_stream,6.067551,
2026-06-09 07:31:02,lynch,round_trip,7.465555,
2026-06-09 07:32:16,server,stt,0.070214,
2026-06-09 07:32:25,gateway,vllm_stream,9.203321,
2026-06-09 07:32:25,lynch,llm_tts_stream,9.219324,
2026-06-09 07:32:25,lynch,round_trip,9.308680,
2026-06-09 07:32:55,server,stt,0.140329,
2026-06-09 07:56:02,server,stt,0.092311,
2026-06-09 07:56:18,gateway,vllm_stream,15.896972,
2026-06-09 07:56:18,lynch,llm_tts_stream,15.913586,
2026-06-09 07:56:18,lynch,round_trip,16.035318,
2026-06-09 07:57:34,server,stt,0.113485,
2026-06-09 07:58:02,gateway,vllm_stream,27.340073,
2026-06-09 07:58:02,lynch,llm_tts_stream,27.367692,
2026-06-09 07:58:02,lynch,round_trip,27.508861,
2026-06-09 07:58:28,server,stt,0.070260,
2026-06-09 07:58:32,gateway,vllm_stream,4.229380,
2026-06-09 07:58:32,lynch,llm_tts_stream,4.245624,
2026-06-09 07:58:32,lynch,round_trip,4.316398,
2026-06-09 07:58:32,server,stt,0.152249,
2026-06-09 08:03:30,server,stt,0.601287,
2026-06-09 08:03:33,gateway,vllm_stream,2.619691,
2026-06-09 08:03:33,lynch,llm_tts_stream,2.647322,
2026-06-09 08:03:33,lynch,round_trip,3.249835,
2026-06-09 08:04:07,server,stt,0.100030,
2026-06-09 08:04:11,gateway,vllm_stream,4.332680,
2026-06-09 08:04:11,lynch,llm_tts_stream,4.349028,
2026-06-09 08:04:11,lynch,round_trip,4.449932,
2026-06-09 08:04:22,server,stt,0.079467,
2026-06-09 08:06:30,server,stt,0.099166,
2026-06-09 08:06:37,gateway,vllm_stream,6.296655,
2026-06-09 08:06:37,lynch,llm_tts_stream,6.323613,
2026-06-09 08:06:37,lynch,round_trip,6.452537,
2026-06-09 08:07:32,server,stt,0.084363,
